Periodo;Provincia;TODOS LOS REGIMENES Total Sexo;TODOS LOS REGIMENES Mujer;TODOS LOS REGIMENES Varon;REGIMEN GENERAL Total Sexo;REGIMEN GENERAL Mujer;REGIMEN GENERAL Varon;R.G.(S.E.AGRARIO) Total Sexo;R.G.(S.E.AGRARIO) Mujer;R.G.(S.E.AGRARIO) Varon;R.G.(S.E. EM. HOGAR) Total Sexo;R.G.(S.E. EM. HOGAR) Mujer;R.G.(S.E. EM. HOGAR) Varon;R.E.AUTONOMOS (NO SETA) Total Sexo;R.E.AUTONOMOS (NO SETA) Mujer;R.E.AUTONOMOS (NO SETA) Varon;REG.E. AUTONOMOS (SETA) Total Sexo;REG.E. AUTONOMOS (SETA) Mujer;REG.E. AUTONOMOS (SETA) Varon;R.E.MAR(CUENTA AJENA) Total Sexo;R.E.MAR(CUENTA AJENA) Mujer;R.E.MAR(CUENTA AJENA) Varon;R.E.MAR(C. PROPIA) Total Sexo;R.E.MAR(C. PROPIA) Mujer;R.E.MAR(C. PROPIA) Varon;R.E. MINERIA CARBON Total Sexo;R.E. MINERIA CARBON Mujer;R.E. MINERIA CARBON Varon
202102;38. Santa Cruz de Tenerife;363373.40;173244.05;190129.35;285416.70;142904.00;142512.70;7242.90;1966.10;5276.80;4338.20;4059.75;278.45;62132.40;23558.80;38573.60;1826.70;415.70;1411.00;2108.85;326.15;1782.70;307.65;13.55;294.10;0.00;0.00;0.00
202102;39. Cantabria;212948.95;101600.45;111348.50;165607.55;81178.45;84429.10;635.30;97.00;538.30;4818.05;4660.00;158.05;37115.45;13919.05;23196.40;3810.40;1636.85;2173.55;706.25;54.85;651.40;255.95;54.25;201.70;0.00;0.00;0.00
202102;40. Segovia;59844.75;27037.70;32806.05;43014.35;21025.70;21988.65;1458.85;547.40;911.45;1249.50;1182.20;66.30;12131.30;3983.55;8147.75;1990.75;298.85;1691.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202102;41. Sevilla;734833.40;342415.85;392417.55;525817.60;244614.65;281202.95;82154.40;45604.20;36550.20;12709.05;12340.15;368.90;111423.60;39080.70;72342.90;2369.25;741.45;1627.80;314.50;34.70;279.80;45.00;0.00;45.00;0.00;0.00;0.00
202102;42. Soria;38478.65;16786.40;21691.25;29456.35;13776.75;15679.60;609.70;113.40;496.30;690.00;671.05;17.95;6104.05;2007.50;4096.55;1618.55;217.70;1400.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202102;43. Tarragona;298724.50;135787.30;162935.20;233615.05;111613.05;122001.00;6143.35;1162.00;4981.35;3562.80;3369.60;192.20;50479.75;18616.00;31863.75;3258.15;864.15;2394.00;1308.65;145.90;1162.75;356.75;16.60;340.15;0.00;0.00;0.00
202102;44. Teruel;53213.80;23272.60;29941.20;38527.15;18016.85;20510.30;989.30;115.35;873.95;727.60;711.30;16.30;9765.70;3502.70;6263.00;3177.50;925.85;2251.65;0.00;0.00;0.00;0.00;0.00;0.00;26.55;0.55;26.00
202102;45. Toledo;232323.40;96772.55;135547.85;171788.70;77004.35;94784.35;7812.80;1073.80;6739.00;3115.10;2966.70;145.40;46141.95;14948.75;31193.20;3464.85;778.95;2685.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202102;46. Valencia;1017887.30;466894.70;550990.60;789865.95;379997.10;409867.85;29060.60;4230.20;24830.40;17860.70;17237.40;622.30;173456.40;63926.75;109529.65;4658.90;990.90;3668.00;2881.05;505.35;2375.70;103.70;7.00;96.70;0.00;0.00;0.00
202102;47. Valladolid;212381.20;99134.60;113246.60;170176.35;82642.40;87533.95;2843.25;645.10;2198.15;4001.55;3906.80;94.75;32497.85;11505.30;20992.55;2862.20;435.00;2427.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202102;48. Bizkaia;478615.55;233227.35;245388.20;376166.20;184438.45;191727.75;901.95;95.95;806.00;15448.30;14863.30;585.00;82266.05;33111.35;49154.70;1027.95;452.65;575.30;2674.10;221.65;2452.45;131.00;44.00;87.00;0.00;0.00;0.00
202102;49. Zamora;56271.80;25522.30;30749.50;37713.60;19464.10;18249.50;1399.20;211.55;1187.65;812.80;785.60;27.20;12791.35;4376.10;8415.25;3554.85;684.95;2869.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202102;50. Zaragoza;413261.40;191958.60;221302.80;333294.90;159413.25;173881.65;6101.40;1041.90;5059.50;8683.45;8423.50;259.95;60870.25;22062.80;38807.45;4295.40;1014.15;3281.25;0.00;0.00;0.00;0.00;0.00;0.00;16.00;3.00;13.00
202102;51. Ceuta;21842.65;10124.70;11717.95;17631.90;8249.20;9382.70;3.25;1.00;2.25;674.55;642.00;32.55;3362.45;1221.50;2140.95;0.00;0.00;0.00;165.45;10.00;155.45;5.05;1.00;4.05;0.00;0.00;0.00
202102;52. Melilla;23803.10;11169.95;12633.15;18455.45;9156.50;9298.95;3.50;2.00;1.50;685.00;658.00;27.00;4567.90;1331.75;3236.15;0.00;0.00;0.00;89.25;21.70;67.55;2.00;0.00;2.00;0.00;0.00;0.00
202103;Total Nacional;18920901.87;8821937.83;10098945.52;14451142.13;6960011.52;7491122.83;747106.87;310966.09;436140.78;383405.26;366264.00;17130.52;3095415.04;1118161.35;1977253.70;182085.35;57120.30;124965.04;47115.83;5204.83;41911.00;13556.74;4124.04;9432.70;1074.65;85.70;988.96
202103;1. Alava;155937.17;71157.83;84779.35;132077.22;61106.87;70970.35;687.39;50.13;637.26;2915.78;2802.91;112.87;18461.00;6676.43;11784.57;1795.78;521.48;1274.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;2. Albacete;139418.43;58612.78;80805.65;97961.74;45026.78;52934.96;9098.04;2002.70;7095.35;2188.57;2120.48;68.09;27279.30;8912.35;18366.96;2890.78;550.48;2340.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;3. Alicante;637613.39;292357.35;345256.04;476405.91;231263.17;245142.74;15816.35;4619.09;11197.26;8725.78;8239.52;486.26;131639.22;46973.65;84665.57;2690.57;855.30;1835.26;2102.83;404.61;1698.22;232.74;2.00;230.74;0.00;0.00;0.00
202103;4. Almeria;303717.22;133256.13;170461.09;184412.04;90884.48;93527.57;55201.17;17653.35;37547.83;2551.04;2464.91;86.13;44884.65;16457.96;28426.70;15967.91;5746.74;10221.17;523.17;34.70;488.48;177.22;14.00;163.22;0.00;0.00;0.00
202103;5. Avila;52034.91;23794.87;28240.04;35643.61;18176.83;17466.78;1282.39;317.09;965.30;1031.00;978.96;52.04;11477.22;3768.52;7708.70;2600.70;553.48;2047.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;6. Badajoz;245444.35;109058.35;136386.00;158237.30;77103.96;81133.35;35939.70;13921.22;22018.48;2579.91;2513.65;66.26;42361.13;14243.04;28118.09;6326.30;1276.48;5049.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;7. Baleares;419498.22;192375.65;227122.57;314658.70;151559.70;163099.00;2505.22;379.09;2126.13;9958.00;8469.22;1488.78;89386.39;31302.48;58083.91;1241.22;426.91;814.30;1369.83;216.26;1153.57;378.87;22.00;356.87;0.00;0.00;0.00
202103;8. Barcelona;2575627.04;1231623.13;1344002.74;2120804.65;1041904.26;1078899.22;4995.43;991.83;4003.61;47398.52;44783.26;2615.26;396989.09;143055.91;253933.17;2221.65;541.65;1680.00;3032.57;338.22;2694.35;185.13;8.00;177.13;0.00;0.00;0.00
202103;9. Burgos;143702.35;64765.26;78936.57;112922.13;52743.26;60178.87;1264.48;187.57;1076.91;2443.35;2368.13;74.70;22925.65;8358.17;14567.48;4146.74;1108.13;3038.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;10. Caceres;141504.00;64682.09;76821.91;90918.96;44956.61;45962.35;17793.43;7393.43;10400.00;1843.35;1766.57;76.78;26324.91;9337.65;16987.26;4623.35;1227.83;3395.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;11. Cadiz;364559.22;166500.57;198057.65;267725.22;126498.30;141225.91;25668.13;13683.13;11985.00;4005.00;3781.17;223.83;61008.22;21890.04;39118.17;1769.17;452.22;1316.96;4144.26;183.70;3960.57;239.22;12.00;227.22;0.00;0.00;0.00
202103;12. Castellon;235729.26;104611.48;131117.78;181572.48;84297.91;97274.57;8543.09;1022.61;7520.48;3694.35;3587.13;107.22;38668.61;14885.52;23783.09;2129.17;753.30;1375.87;972.39;62.00;910.39;149.17;3.00;146.17;0.00;0.00;0.00
202103;13. Ciudad Real;165879.83;68243.91;97635.91;117740.26;52839.96;64900.30;9724.17;1428.35;8295.83;2912.83;2842.00;70.83;30838.26;10195.65;20642.61;4663.30;937.96;3725.35;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00
202103;14. Cordoba;294318.09;137816.26;156501.83;177942.52;84256.04;93686.48;59447.65;31849.22;27598.43;3522.61;3425.35;97.26;49928.09;17259.78;32668.30;3477.22;1025.87;2451.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;15. Coruna;428803.04;210786.43;218016.61;325410.13;163177.43;162232.70;2103.96;600.43;1503.52;10994.48;10725.30;269.17;76830.00;30472.74;46357.26;7660.61;4623.22;3037.39;3307.17;242.57;3064.61;2496.70;944.74;1551.96;0.00;0.00;0.00
202103;16. Cuenca;76396.26;31832.13;44564.13;50938.87;23490.22;27448.65;5863.39;1689.87;4173.52;1152.35;1120.30;32.04;13772.13;4445.61;9326.52;4669.52;1086.13;3583.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;17. Girona;312671.04;142345.39;170325.65;243488.43;116357.78;127130.65;3179.74;325.70;2854.04;4604.22;4078.35;525.87;58933.52;21082.35;37851.17;1459.26;389.22;1070.04;765.78;94.00;671.78;240.09;18.00;222.09;0.00;0.00;0.00
202103;18. Granada;330599.43;159215.70;171383.74;210670.74;103689.43;106981.30;48418.35;26939.78;21478.57;5275.26;5092.43;182.83;60300.70;21684.17;38616.52;5766.00;1801.74;3964.26;134.04;7.13;126.91;34.35;1.00;33.35;0.00;0.00;0.00
202103;19. Guadalajara;91769.87;41500.43;50269.43;74394.83;35133.61;39261.22;765.83;121.70;644.13;1458.83;1404.13;54.70;13770.65;4619.04;9151.61;1379.74;221.96;1157.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;20. Gipuzkoa;319583.13;151747.57;167834.57;243032.43;119444.65;123586.78;523.00;93.91;429.09;9520.83;9135.13;385.70;64199.87;22394.35;41805.52;1197.57;581.26;616.30;930.52;51.26;879.26;178.91;47.00;131.91;0.00;0.00;0.00
202103;21. Huelva;239426.00;118675.09;120750.91;115560.30;52977.52;62582.78;92571.35;54422.04;38149.30;1311.09;1276.09;35.00;26572.04;9394.83;17177.22;1769.83;545.65;1224.17;1299.17;54.96;1244.22;342.22;4.00;338.22;0.00;0.00;0.00
202103;22. Huesca;96406.39;41770.78;54635.61;69873.91;32720.52;37153.39;3602.22;532.00;3070.22;1344.52;1301.35;43.17;18211.52;6362.61;11848.91;3374.22;854.30;2519.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;23. Jaen;231563.13;103963.65;127599.48;130947.96;60839.87;70108.09;56831.96;27080.52;29751.43;2011.91;1951.35;60.57;37301.48;12989.78;24311.70;4469.83;1102.13;3367.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;24. Leon;155710.83;75882.83;79828.00;115468.52;59351.83;56116.70;1270.78;228.13;1042.65;2999.26;2896.83;102.43;30334.17;11422.65;18911.52;5584.87;1980.39;3604.48;0.00;0.00;0.00;0.00;0.00;0.00;53.22;3.00;50.22
202103;25. Lleida;186857.35;81787.96;105069.39;140545.96;66283.35;74262.61;6204.57;625.57;5579.00;2058.83;1981.09;77.74;32705.52;11682.35;21023.17;5342.48;1215.61;4126.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;26. Rioja;127547.74;60292.00;67255.74;96199.26;47877.39;48321.87;3485.87;1078.78;2407.09;2583.13;2511.96;71.17;21848.22;8099.13;13749.09;3431.26;724.74;2706.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;27. Lugo;119205.43;58136.78;61068.65;79775.26;40904.96;38870.30;1830.57;430.96;1399.61;3133.35;3060.30;73.04;23727.65;8894.17;14833.48;9294.74;4728.00;4566.74;1290.22;72.87;1217.35;153.65;45.52;108.13;0.00;0.00;0.00
202103;28. Madrid;3222510.83;1533669.13;1688838.39;2704536.87;1288269.57;1416265.70;2033.17;362.91;1670.26;102862.04;98529.61;4330.74;408170.30;145501.30;262669.00;1126.30;308.87;817.43;3765.65;696.87;3068.78;16.48;0.00;16.48;0.00;0.00;0.00
202103;29. Malaga;595421.13;279496.83;315924.30;430625.61;207864.30;222761.30;29848.52;16525.52;13323.00;11029.57;10258.83;770.74;120464.09;44054.87;76409.22;2595.22;730.96;1864.26;655.22;50.22;605.00;202.91;12.13;190.78;0.00;0.00;0.00
202103;30. Murcia;598935.39;255968.26;342966.13;404557.43;185539.17;219018.26;80494.91;23584.70;56910.22;10512.00;10194.70;316.30;97114.09;34630.74;62483.35;5073.43;1957.00;3116.43;1035.52;52.22;983.30;148.00;9.74;138.26;0.00;0.00;0.00
202103;31. Navarra;285914.96;131236.96;154678.00;226368.87;106948.91;119419.96;5284.22;1041.26;4242.96;6952.70;6727.04;225.65;43263.78;15505.39;27758.39;4045.39;1014.35;3031.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;32. Ourense;100516.09;48537.96;51978.13;73866.22;36540.52;37325.70;457.39;66.70;390.70;2916.48;2853.57;62.91;21565.87;8183.48;13382.39;1710.13;893.70;816.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;33. Asturias;357801.57;174956.09;182845.48;273836.74;137197.96;136638.78;1052.48;190.04;862.43;8151.61;7837.13;314.48;64848.48;25818.17;39030.30;7330.91;3708.30;3622.61;1178.39;76.30;1102.09;423.13;48.48;374.65;979.83;79.70;900.13
202103;34. Palencia;61987.09;27709.35;34277.74;47301.22;22746.22;24555.00;894.96;98.96;796.00;871.57;848.22;23.35;10467.04;3564.39;6902.65;2452.30;451.57;2000.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;35. Palmas;406240.91;190832.70;215408.22;325835.26;159954.74;165880.52;6161.61;2390.35;3771.26;5484.87;5071.96;412.91;64388.26;22652.30;41735.96;841.78;239.91;601.87;3221.48;511.43;2710.04;307.65;12.00;295.65;0.00;0.00;0.00
202103;36. Pontevedra;350208.83;167926.74;182281.09;260523.09;128480.70;132041.39;1452.83;558.78;894.04;8321.09;8160.83;160.26;63903.43;25378.65;38524.78;3102.30;1835.43;1266.87;6461.61;728.00;5733.61;6444.48;2784.35;3660.13;0.00;0.00;0.00
202103;37. Salamanca;118117.35;54209.26;63908.09;87824.43;43560.61;44263.83;1845.22;158.17;1687.04;2469.52;2404.43;65.09;22018.43;7407.30;14611.13;3959.74;678.74;3281.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;38. Santa Cruz de Tenerife;365633.78;174260.52;191373.26;287147.78;143735.65;143412.13;7278.39;1957.87;5320.52;4357.43;4079.78;277.65;62490.13;23729.43;38760.70;1830.87;417.61;1413.26;2215.57;326.17;1889.39;313.61;14.00;299.61;0.00;0.00;0.00
202103;39. Cantabria;214842.09;102399.00;112443.09;167010.91;81892.17;85118.74;659.70;102.22;557.48;4836.96;4677.74;159.22;37263.70;13978.83;23284.87;3804.35;1634.87;2169.48;1012.96;60.09;952.87;253.52;53.09;200.43;0.00;0.00;0.00
202103;40. Segovia;60050.30;27026.57;33022.83;43078.87;20984.78;22094.09;1542.70;557.52;985.17;1240.43;1175.78;63.74;12182.87;4006.74;8176.13;2005.43;301.74;1703.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;41. Sevilla;737434.43;343611.04;393823.39;528717.00;245729.96;282987.04;81270.61;45426.30;35844.30;12720.48;12346.83;373.65;111991.87;39331.09;72660.78;2373.61;742.13;1631.48;314.39;34.74;279.65;46.48;0.00;46.48;0.00;0.00;0.00
202103;42. Soria;38709.96;16858.43;21850.52;29626.09;13831.48;15794.61;637.30;115.09;522.22;690.96;671.96;18.00;6132.22;2019.26;4112.96;1623.39;220.65;1402.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;43. Tarragona;300981.43;136916.26;164063.17;235543.22;112583.35;122958.87;6022.96;1144.00;4878.96;3570.96;3379.78;190.17;50859.26;18780.13;32079.13;3251.13;863.70;2387.43;1395.39;148.30;1247.09;338.52;17.00;321.52;0.00;0.00;0.00
202103;44. Teruel;53404.13;23251.91;30152.22;38693.26;18005.52;20687.74;1009.22;107.70;901.52;722.43;706.52;15.91;9770.57;3503.26;6267.30;3183.04;928.91;2254.13;0.00;0.00;0.00;0.00;0.00;0.00;25.61;0.00;25.61
202103;45. Toledo;232404.48;96903.78;135497.70;172748.04;77104.17;95643.87;6695.17;979.87;5715.30;3137.52;2984.65;149.87;46380.87;15057.00;31323.87;3442.87;778.09;2664.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;46. Valencia;1019536.43;467248.00;552286.43;792396.70;380023.48;412372.22;27019.83;4043.52;22976.30;17947.78;17312.09;634.70;174491.22;64362.04;110129.17;4659.83;994.17;3665.65;2907.13;505.70;2401.43;113.96;7.00;106.96;0.00;0.00;0.00
202103;47. Valladolid;212800.57;99301.13;113499.43;170522.26;82801.39;87720.87;2759.39;571.17;2188.22;4024.17;3928.74;95.43;32635.35;11566.26;21069.09;2859.39;433.57;2425.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;48. Bizkaia;479540.26;233541.61;245998.65;376680.30;184639.39;192040.91;907.52;100.57;806.96;15507.30;14921.70;585.61;82454.04;33161.74;49292.30;1030.22;454.22;576.00;2828.13;220.00;2608.13;132.74;44.00;88.74;0.00;0.00;0.00
202103;49. Zamora;56482.00;25552.52;30929.48;37865.22;19451.65;18413.57;1437.30;232.61;1204.70;823.83;795.83;28.00;12811.78;4388.91;8422.87;3543.87;683.52;2860.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202103;50. Zaragoza;414079.17;192287.43;221791.13;334240.26;159691.04;174549.22;5716.26;979.09;4737.17;8711.52;8453.39;257.52;61100.09;22144.78;38955.30;4296.04;1016.13;3279.91;0.00;0.00;0.00;0.00;0.00;0.00;15.00;3.00;12.00
202103;51. Ceuta;21891.39;10149.43;11741.96;17692.57;8290.00;9402.57;3.00;1.00;2.00;651.61;619.61;32.00;3380.26;1228.04;2152.22;0.00;0.00;0.00;158.96;9.78;149.17;5.00;1.00;4.00;0.00;0.00;0.00
202103;52. Melilla;23934.17;11294.52;12639.65;18574.57;9278.09;9296.48;4.00;2.00;2.00;672.30;645.43;26.87;4587.83;1346.26;3241.57;0.00;0.00;0.00;93.48;22.74;70.74;2.00;0.00;2.00;0.00;0.00;0.00
202104;Total Nacional;19055298.05;8886290.75;10168985.65;14556235.15;7005564.65;7550661.55;759157.10;321843.85;437313.25;384382.65;367214.70;17155.90;3111006.90;1125284.70;1985721.55;181924.95;57037.50;124887.45;48113.20;5254.25;42858.95;13417.05;4006.15;9410.90;1061.05;84.95;976.10
202104;1. Alava;156166.45;71358.05;84808.40;132294.00;61271.55;71022.45;643.50;44.85;598.65;2930.75;2818.50;112.25;18505.15;6703.70;11801.45;1793.05;519.45;1273.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;2. Albacete;140316.10;59003.50;81312.60;98617.20;45243.35;53373.85;9175.55;2101.15;7074.40;2205.50;2138.95;66.55;27433.05;8968.15;18464.90;2884.80;551.90;2332.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;3. Alicante;644880.35;295850.75;349029.60;481834.70;234020.35;247814.35;16606.70;4906.65;11700.05;8739.10;8248.60;490.50;132513.15;47392.55;85120.60;2715.20;861.85;1853.35;2217.45;418.75;1798.70;254.05;2.00;252.05;0.00;0.00;0.00
202104;4. Almeria;300937.85;130690.00;170247.85;182757.25;88748.80;94008.45;53728.05;17131.75;36596.30;2565.45;2483.45;82.00;45099.45;16541.00;28558.45;15946.35;5733.50;10212.85;662.00;37.50;624.50;179.30;14.00;165.30;0.00;0.00;0.00
202104;5. Avila;52463.80;23892.25;28571.55;35925.35;18225.00;17700.35;1384.80;344.60;1040.20;1029.90;977.50;52.40;11520.40;3790.85;7729.55;2603.35;554.30;2049.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;6. Badajoz;248333.05;110027.00;138306.05;159435.55;77370.75;82064.80;37467.35;14583.35;22884.00;2565.90;2500.60;65.30;42529.80;14293.90;28235.90;6334.45;1278.40;5056.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;7. Baleares;431025.90;197744.95;233280.95;324632.40;156331.65;168300.75;2616.10;394.95;2221.15;9977.90;8484.80;1493.10;90660.90;31849.00;58811.90;1237.15;423.80;813.35;1501.25;238.75;1262.50;400.20;22.00;378.20;0.00;0.00;0.00
202104;8. Barcelona;2588007.15;1237616.80;1350387.95;2131348.25;1046940.70;1084405.15;5104.85;1004.85;4100.00;47494.95;44889.05;2605.90;398606.15;143890.85;254715.30;2213.30;536.20;1677.10;3055.15;347.15;2708.00;184.50;8.00;176.50;0.00;0.00;0.00
202104;9. Burgos;144388.80;65069.45;79317.75;113565.15;53016.25;60548.90;1219.70;186.95;1032.75;2460.45;2379.35;79.50;23000.50;8377.00;14623.50;4143.00;1109.90;3033.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;10. Caceres;143081.75;65280.40;77801.35;91999.30;45343.00;46656.30;18196.80;7578.60;10618.20;1842.40;1765.40;77.00;26391.90;9359.25;17032.65;4651.35;1234.15;3417.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;11. Cadiz;370367.20;169111.00;201255.20;272643.10;128822.40;143819.70;25752.45;13684.95;12067.50;4006.75;3781.45;225.30;61581.25;22163.75;39417.50;1771.40;452.25;1319.15;4364.05;194.20;4169.85;248.20;12.00;236.20;0.00;0.00;0.00
202104;12. Castellon;235441.20;104348.30;131092.90;182076.00;83982.45;98093.55;7628.25;929.45;6698.80;3682.35;3570.85;111.50;38961.75;15056.40;23905.35;2114.60;746.05;1368.55;839.30;60.10;779.20;138.95;3.00;135.95;0.00;0.00;0.00
202104;13. Ciudad Real;166850.70;68815.20;98035.50;119066.70;53368.70;65698.00;9192.70;1357.20;7835.50;2923.45;2855.00;68.45;31012.70;10292.25;20720.45;4654.15;942.05;3712.10;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00
202104;14. Cordoba;293465.65;138125.90;155339.75;179614.00;84986.60;94627.40;56588.50;31297.10;25291.40;3547.20;3452.40;94.80;50251.60;17370.90;32880.70;3464.35;1018.90;2445.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;15. Coruna;430209.95;210984.70;219225.25;326828.05;163350.60;163477.45;2096.05;605.35;1490.70;11017.55;10752.15;265.40;77067.55;30569.60;46497.95;7615.90;4591.25;3024.65;3157.40;195.15;2962.25;2427.45;920.60;1506.85;0.00;0.00;0.00
202104;16. Cuenca;76270.45;31747.00;44523.45;51147.35;23486.15;27661.20;5460.15;1577.90;3882.25;1163.35;1132.45;30.90;13833.75;4462.65;9371.10;4665.85;1087.85;3578.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;17. Girona;318494.40;145406.70;173087.70;248546.45;119060.80;129485.65;3054.80;309.90;2744.90;4638.95;4103.70;535.25;59622.10;21414.90;38207.20;1460.60;387.45;1073.15;926.65;111.00;815.65;244.85;18.95;225.90;0.00;0.00;0.00
202104;18. Granada;332525.40;160412.45;172112.95;211870.20;104210.45;107659.75;48815.75;27480.35;21335.40;5274.35;5090.65;183.70;60586.55;21810.90;38775.65;5797.50;1811.40;3986.10;144.30;7.70;136.60;36.75;1.00;35.75;0.00;0.00;0.00
202104;19. Guadalajara;93151.10;41922.35;51228.75;74977.50;35263.55;39713.95;1471.10;366.75;1104.35;1467.30;1411.95;55.35;13853.60;4657.30;9196.30;1381.60;222.80;1158.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;20. Gipuzkoa;320830.25;152426.55;168402.70;244084.85;120064.10;124019.75;541.45;92.90;448.55;9531.95;9134.85;397.10;64315.00;22450.85;41864.15;1194.90;582.95;611.95;980.25;52.80;927.45;181.85;48.10;133.75;0.00;0.00;0.00
202104;21. Huelva;256904.30;128695.35;128208.95;116956.45;53697.05;63259.40;108281.05;63602.30;44678.75;1306.25;1273.50;32.75;26848.10;9512.90;17335.20;1779.70;552.05;1227.65;1384.40;53.55;1330.85;348.35;4.00;344.35;0.00;0.00;0.00
202104;22. Huesca;96756.00;42013.50;54742.50;70150.05;32890.60;37259.45;3602.80;560.60;3042.20;1354.55;1312.25;42.30;18282.20;6396.00;11886.20;3366.40;854.05;2512.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;23. Jaen;228851.70;103984.00;124867.70;132306.15;61445.70;70860.45;52519.15;26447.15;26072.00;2028.65;1965.90;62.75;37533.00;13022.95;24510.05;4464.75;1102.30;3362.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;24. Leon;156754.15;76191.85;80561.65;116386.15;59618.95;56767.20;1298.35;235.30;1063.05;3003.35;2904.65;98.70;30424.75;11449.25;18974.85;5588.45;1980.75;3607.70;0.00;0.00;0.00;0.00;0.00;0.00;53.10;2.95;50.15
202104;25. Lleida;187061.95;81735.60;105326.35;140383.55;66132.80;74250.75;6528.40;719.40;5809.00;2043.00;1964.55;78.45;32776.75;11703.95;21072.80;5330.25;1214.90;4115.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;26. Rioja;128235.90;60631.25;67604.65;96859.85;48166.05;48693.80;3440.15;1085.55;2354.60;2596.65;2527.40;69.25;21910.20;8127.95;13782.25;3429.05;724.30;2704.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202104;27. Lugo;119680.65;58331.40;61349.25;80196.40;41099.60;39096.80;1823.80;433.60;1390.20;3137.50;3063.25;74.25;23764.50;8911.70;14852.80;9263.60;4707.00;4556.60;1341.05;71.80;1269.25;153.80;44.45;109.35;0.00;0.00;0.00
202104;28. Madrid;3244032.30;1544659.15;1699369.60;2723866.10;1298027.50;1425837.05;2061.70;353.35;1708.35;103223.25;98881.00;4340.25;409953.80;146389.95;263563.85;1135.65;311.30;824.35;3774.85;696.05;3078.80;16.95;0.00;16.95;0.00;0.00;0.00
202104;29. Malaga;602282.00;282717.95;319564.05;436987.20;210657.05;226330.15;29277.15;16508.05;12769.10;11043.40;10282.25;761.15;121387.35;44481.30;76906.05;2586.50;725.30;1861.20;796.35;51.25;745.10;204.05;12.75;191.30;0.00;0.00;0.00
202104;30. Murcia;607531.70;259290.30;348240.65;407974.65;187014.40;220960.25;85236.90;25226.15;60010.75;10510.75;10189.60;320.40;97582.15;34846.50;62735.65;5056.25;1947.70;3108.55;1018.35;54.95;963.40;152.65;11.00;141.65;0.00;0.00;0.00
